course_name,course_subject,course_number,course_desc,course_link
Strategies in Action (Case competition) (3 credits),MBA,659,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
Small Business Consulting Bureau (3 credits),MBA,660,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
JMSB/MBA Community Services Initiative (3 credits),MBA,661,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
Seminar in Special Topics (*) (3 credits),MBA,695,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mba.html
Advanced Modelling and Optimization,MSCM,681,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mscm.html
Sourcing and Global Logistics,MSCM,682,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mscm.html
Supply Chain Design and Coordination,MSCM,683,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mscm.html
Demand Management,MSCM,684,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mscm.html
Supply Chain Risk Management,MSCM,685,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mscm.html
Applied Research Project,MSCM,689,No Description,https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mscm.html
Business Data Analytics,GDBA,530,"This course provides students with the skills and knowledge needed to analyze business data. Using spreadsheet software throughout the course, students learn to summarize and describe data with charts, graphs and numbers, to visualize and measure relationships in data and acquire the ability to make inferences and predictions. Students acquire a working knowledge of the statistical tools and techniques required for better decision making. The course combines lecturing with actual business applications and class discussions aimed at encouraging critical thinking, analytical skills and ethical manipulation and reporting of data.Note 1:Students who have successfully completed a statistics course in a previous program with a minimum grade of BÛ may be exempt from taking GDBA 530 with the permission of the Program Director. In this case, the course must be substituted with an elective.Note 2:Students who have received credit for GDBA 502 may not take this course for credit.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/mscm.html
Professional Business Skills,GDBA,531,"This course provides students with the necessary skills that help with successful interaction with others in business settings. Topics include designing and delivering effective written and oral messages from concept to delivery, working in groups, and negotiating and resolving conflict by using ethical communication tactics. Pedagogical methods include group-based work, in-class workshops, case studies, presentations and report writing.",https://www.concordia.ca/academics/graduate/calendar/current/jmsb/gdba.html
